ID;Ano;Sexo;Cooper_Dist;Cooper_Nota
3243;2;M;3332;16,42
3244;2;M;3333;16,44
3245;2;M;3334;16,46
3246;2;M;3335;16,48
3247;2;M;3336;16,49
3248;2;M;3337;16,5
3249;2;M;3338;16,51
3250;2;M;3339;16,52
3251;2;M;3340;16,53
3252;2;M;3341;16,54
3253;2;M;3342;16,55
3254;2;M;3343;16,56
3255;2;M;3344;16,57
3256;2;M;3345;16,58
3257;2;M;3346;16,6
3258;2;M;3347;16,62
3259;2;M;3348;16,64
3260;2;M;3349;16,66
3261;2;M;3350;16,68
3262;2;M;3351;16,69
3263;2;M;3352;16,7
3264;2;M;3353;16,71
3265;2;M;3354;16,72
3266;2;M;3355;16,73
3267;2;M;3356;16,74
3268;2;M;3357;16,75
3269;2;M;3358;16,76
3270;2;M;3359;16,77
3271;2;M;3360;16,78
3272;2;M;3361;16,79
3273;2;M;3362;16,8
3274;2;M;3363;16,81
3275;2;M;3364;16,82
3276;2;M;3365;16,84
3277;2;M;3366;16,86
3278;2;M;3367;16,88
3279;2;M;3368;16,89
3280;2;M;3369;16,9
3281;2;M;3370;16,91
3282;2;M;3371;16,92
3283;2;M;3372;16,93
3284;2;M;3373;16,94
3285;2;M;3374;16,96
3286;2;M;3375;16,98
3287;2;M;3376;16,99
3288;2;M;3377;17
3289;2;M;3378;17,01
3290;2;M;3379;17,02
3291;2;M;3380;17,04
3292;2;M;3381;17,06
3293;2;M;3382;17,08
3294;2;M;3383;17,09
3295;2;M;3384;17,1
3296;2;M;3385;17,11
3297;2;M;3386;17,12
3298;2;M;3387;17,13
3299;2;M;3388;17,14
3300;2;M;3389;17,16
3301;2;M;3390;17,18
3302;2;M;3391;17,19
3303;2;M;3392;17,2
3304;2;M;3393;17,21
3305;2;M;3394;17,22
3306;2;M;3395;17,24
3307;2;M;3396;17,26
3308;2;M;3397;17,28
3309;2;M;3398;17,29
3310;2;M;3399;17,3
3311;2;M;3400;17,31
3312;2;M;3401;17,32
3313;2;M;3402;17,33
3314;2;M;3403;17,34
3315;2;M;3404;17,36
3316;2;M;3405;17,38
3317;2;M;3406;17,4
3318;2;M;3407;17,42
3319;2;M;3408;17,44
3320;2;M;3409;17,46
3321;2;M;3410;17,48
3322;2;M;3411;17,49
3323;2;M;3412;17,5
3324;2;M;3413;17,51
3325;2;M;3414;17,52
3326;2;M;3415;17,53
3327;2;M;3416;17,54
3328;2;M;3417;17,55
3329;2;M;3418;17,56
3330;2;M;3419;17,57
3331;2;M;3420;17,58
3332;2;M;3421;17,6
3333;2;M;3422;17,62
3334;2;M;3423;17,64
3335;2;M;3424;17,66
3336;2;M;3425;17,68
3337;2;M;3426;17,69
3338;2;M;3427;17,7
3339;2;M;3428;17,71
3340;2;M;3429;17,72
3341;2;M;3430;17,73
3342;2;M;3431;17,74
3343;2;M;3432;17,75
3344;2;M;3433;17,76
3345;2;M;3434;17,78
3346;2;M;3435;17,79
3347;2;M;3436;17,8
3348;2;M;3437;17,82
3349;2;M;3438;17,84
3350;2;M;3439;17,86
3351;2;M;3440;17,88
3352;2;M;3441;17,89
3353;2;M;3442;17,9
3354;2;M;3443;17,92
3355;2;M;3444;17,94
3356;2;M;3445;17,96
3357;2;M;3446;17,98
3358;2;M;3447;17,99
3359;2;M;3448;18
3360;2;M;3449;18,01
3361;2;M;3450;18,02
3362;2;M;3451;18,03
3363;2;M;3452;18,04
3364;2;M;3453;18,05
3365;2;M;3454;18,06
3366;2;M;3455;18,08
3367;2;M;3456;18,1
3368;2;M;3457;18,12
3369;2;M;3458;18,14
3370;2;M;3459;18,16
3371;2;M;3460;18,18
3372;2;M;3461;18,19
3373;2;M;3462;18,2
3374;2;M;3463;18,21
3375;2;M;3464;18,22
3376;2;M;3465;18,23
3377;2;M;3466;18,24
3378;2;M;3467;18,26
3379;2;M;3468;18,28
3380;2;M;3469;18,29
3381;2;M;3470;18,3
3382;2;M;3471;18,31
3383;2;M;3472;18,32
3384;2;M;3473;18,34
3385;2;M;3474;18,36
3386;2;M;3475;18,38
3387;2;M;3476;18,4
3388;2;M;3477;18,42
3389;2;M;3478;18,44
3390;2;M;3479;18,46
3391;2;M;3480;18,48
3392;2;M;3481;18,49
3393;2;M;3482;18,5
3394;2;M;3483;18,51
3395;2;M;3484;18,52
3396;2;M;3485;18,53
3397;2;M;3486;18,54
3398;2;M;3487;18,55
3399;2;M;3488;18,56
3400;2;M;3489;18,57
3401;2;M;3490;18,58
3402;2;M;3491;18,6
3403;2;M;3492;18,62
3404;2;M;3493;18,64
3405;2;M;3494;18,66
3406;2;M;3495;18,68
3407;2;M;3496;18,7
3408;2;M;3497;18,72
3409;2;M;3498;18,74
3410;2;M;3499;18,76
3411;2;M;3500;18,78
3412;2;M;3501;18,79
3413;2;M;3502;18,8
3414;2;M;3503;18,81
3415;2;M;3504;18,82
3416;2;M;3505;18,83
3417;2;M;3506;18,84
3418;2;M;3507;18,85
3419;2;M;3508;18,86
3420;2;M;3509;18,87
3421;2;M;3510;18,88
3422;2;M;3511;18,9
3423;2;M;3512;18,92
3424;2;M;3513;18,94
3425;2;M;3514;18,96
3426;2;M;3515;18,98
3427;2;M;3516;19
3428;2;M;3517;19,02
3429;2;M;3518;19,04
3430;2;M;3519;19,06
3431;2;M;3520;19,08
3432;2;M;3521;19,09
3433;2;M;3522;19,1
3434;2;M;3523;19,11
3435;2;M;3524;19,12
3436;2;M;3525;19,13
3437;2;M;3526;19,14
3438;2;M;3527;19,16
3439;2;M;3528;19,18
3440;2;M;3529;19,19
3441;2;M;3530;19,2
3442;2;M;3531;19,21
3443;2;M;3532;19,22
3444;2;M;3533;19,24
3445;2;M;3534;19,26
3446;2;M;3535;19,28
3447;2;M;3536;19,3
3448;2;M;3537;19,32
3449;2;M;3538;19,34
3450;2;M;3539;19,36
3451;2;M;3540;19,38
3452;2;M;3541;19,4
3453;2;M;3542;19,42
3454;2;M;3543;19,44
3455;2;M;3544;19,46
3456;2;M;3545;19,48
3457;2;M;3546;19,5
3458;2;M;3547;19,52
3459;2;M;3548;19,53
3460;2;M;3549;19,54
3461;2;M;3550;19,55
3462;2;M;3551;19,56
3463;2;M;3552;19,57
3464;2;M;3553;19,58
3465;2;M;3554;19,59
3466;2;M;3555;19,6
3467;2;M;3556;19,61
3468;2;M;3557;19,62
3469;2;M;3558;19,64
3470;2;M;3559;19,66
3471;2;M;3560;19,68
3472;2;M;3561;19,7
3473;2;M;3562;19,72
3474;2;M;3563;19,74
3475;2;M;3564;19,76
3476;2;M;3565;19,78
3477;2;M;3566;19,8
3478;2;M;3567;19,82
3479;2;M;3568;19,84
3480;2;M;3569;19,86
3481;2;M;3570;19,88
3482;2;M;3571;19,89
3483;2;M;3572;19,9
3484;2;M;3573;19,92
3485;2;M;3574;19,94
3486;2;M;3575;19,96
3487;2;M;3576;19,98
3488;2;M;3577;20
3489;2;M;3488;19,56
3490;2;M;3489;19,57
3491;2;M;3490;19,58
3492;2;M;3491;19,6
3493;2;M;3492;19,62
3494;2;M;3493;19,64
3495;2;M;3494;19,66
3496;2;M;3495;19,68
3497;2;M;3496;19,7
3498;2;M;3497;19,72
3499;2;M;3498;19,74
3500;2;M;3499;19,76
3501;2;M;3500;19,78
3502;2;M;3501;19,79
3503;2;M;3502;19,8
3504;2;M;3503;19,81
3505;2;M;3504;19,82
3506;2;M;3505;19,83
3507;2;M;3506;19,84
3508;2;M;3507;19,85
3509;2;M;3508;19,86
3510;2;M;3509;19,87
3511;2;M;3510;19,88
3512;2;M;3511;19,9
3513;2;M;3512;19,92
3514;2;M;3513;19,94
3515;2;M;3514;19,96
3516;2;M;3515;19,98
3517;2;M;3516;20
3518;2;M;3517;20
3519;2;M;3518;20
3520;2;M;3519;20
3521;2;M;3520;20
3522;2;M;3521;20
3523;2;M;3522;20
3524;2;M;3523;20
3525;2;M;3524;20
3526;2;M;3525;20
3527;2;M;3526;20
3528;2;M;3527;20
3529;2;M;3528;20
3530;2;M;3529;20
3531;2;M;3530;20
3532;2;M;3531;20
3533;2;M;3532;20
3534;2;M;3533;20
3535;2;M;3534;20
3536;2;M;3535;20
3537;2;M;3536;20
3538;2;M;3537;20
3539;2;M;3538;20
3540;2;M;3539;20
3541;2;M;3540;20
3542;2;F;2119;0
3543;2;F;2120;1,18
3544;2;F;2121;1,23
3545;2;F;2122;1,28
3546;2;F;2123;1,33
3547;2;F;2124;1,38
3548;2;F;2125;1,43
3549;2;F;2126;1,48
3550;2;F;2127;1,53
3551;2;F;2128;1,58
3552;2;F;2129;1,63
3553;2;F;2130;1,68
3554;2;F;2131;1,73
3555;2;F;2132;1,78
3556;2;F;2133;1,83
3557;2;F;2134;1,88
3558;2;F;2135;1,93
3559;2;F;2136;1,98
3560;2;F;2137;2,03
3561;2;F;2138;2,08
3562;2;F;2139;2,13
3563;2;F;2140;2,18
3564;2;F;2141;2,23
3565;2;F;2142;2,28
3566;2;F;2143;2,33
3567;2;F;2144;2,38
3568;2;F;2145;2,43
3569;2;F;2146;2,48
3570;2;F;2147;2,53
3571;2;F;2148;2,58
3572;2;F;2149;2,63
3573;2;F;2150;2,68
3574;2;F;2151;2,73
3575;2;F;2152;2,78
3576;2;F;2153;2,83
3577;2;F;2154;2,88
3578;2;F;2155;2,93
3579;2;F;2156;2,98
3580;2;F;2157;3,04
3581;2;F;2158;3,08
3582;2;F;2159;3,13
3583;2;F;2160;3,18
3584;2;F;2161;3,23
3585;2;F;2162;3,28
3586;2;F;2163;3,33
3587;2;F;2164;3,47
3588;2;F;2165;3,43
3589;2;F;2166;3,48
3590;2;F;2167;3,53
3591;2;F;2168;3,58
3592;2;F;2169;3,63
3593;2;F;2170;3,68
3594;2;F;2171;3,73
3595;2;F;2172;3,78
3596;2;F;2173;3,83
3597;2;F;2174;3,88
3598;2;F;2175;3,93
3599;2;F;2176;3,98
3600;2;F;2177;4,03
3601;2;F;2178;4,08
3602;2;F;2179;4,13
3603;2;F;2180;4,18
3604;2;F;2181;4,18
3605;2;F;2182;4,23
3606;2;F;2183;4,28
3607;2;F;2184;4,33
3608;2;F;2185;4,38
3609;2;F;2186;4,43
3610;2;F;2187;4,48
3611;2;F;2188;4,53
3612;2;F;2189;4,58
3613;2;F;2190;4,63
3614;2;F;2191;4,68
3615;2;F;2192;4,73
3616;2;F;2193;4,78
3617;2;F;2194;4,83
3618;2;F;2195;4,88
3619;2;F;2196;4,93
3620;2;F;2197;4,98
3621;2;F;2198;5,03
3622;2;F;2199;5,08
3623;2;F;2200;5,13
3624;2;F;2201;5,18
3625;2;F;2202;5,23
3626;2;F;2203;5,28
3627;2;F;2204;5,33
3628;2;F;2205;5,38
3629;2;F;2206;5,43
3630;2;F;2207;5,48
3631;2;F;2208;5,53
3632;2;F;2209;5,58
3633;2;F;2210;5,63
3634;2;F;2211;5,68
3635;2;F;2212;5,73
3636;2;F;2213;5,78
3637;2;F;2214;5,83
3638;2;F;2215;5,88
3639;2;F;2216;5,93
3640;2;F;2217;5,98
3641;2;F;2218;6,03
3642;2;F;2219;6,08
3643;2;F;2220;6,13
3644;2;F;2221;6,18
3645;2;F;2222;6,23
3646;2;F;2223;6,28
3647;2;F;2224;6,33
3648;2;F;2225;6,38
3649;2;F;2226;6,43
3650;2;F;2227;6,48
3651;2;F;2228;6,53
3652;2;F;2229;6,58
3653;2;F;2230;6,63
3654;2;F;2231;6,68
3655;2;F;2232;6,73
3656;2;F;2233;6,78
3657;2;F;2234;6,83
3658;2;F;2235;6,88
3659;2;F;2236;6,93
3660;2;F;2237;6,98
3661;2;F;2238;7,03
3662;2;F;2239;7,08
3663;2;F;2240;7,13
3664;2;F;2241;7,18
3665;2;F;2242;7,23
3666;2;F;2243;7,28
3667;2;F;2244;7,33
3668;2;F;2245;7,38
3669;2;F;2246;7,43
3670;2;F;2247;7,48
3671;2;F;2248;7,53
3672;2;F;2249;7,58
3673;2;F;2250;7,63
3674;2;F;2251;7,68
3675;2;F;2252;7,73
3676;2;F;2253;7,78
3677;2;F;2254;7,83
3678;2;F;2255;7,88
3679;2;F;2256;7,93
3680;2;F;2257;7,98
3681;2;F;2258;8,03
3682;2;F;2259;8,08
3683;2;F;2260;8,13
3684;2;F;2261;8,18
3685;2;F;2262;8,23
3686;2;F;2263;8,28
3687;2;F;2264;8,33
3688;2;F;2265;8,38
3689;2;F;2266;8,43
3690;2;F;2267;8,48
3691;2;F;2268;8,53
3692;2;F;2269;8,58
3693;2;F;2270;8,63
3694;2;F;2271;8,68
3695;2;F;2272;8,73
3696;2;F;2273;8,78
3697;2;F;2274;8,83
3698;2;F;2275;8,88
3699;2;F;2276;8,93
3700;2;F;2277;8,98
3701;2;F;2278;9,03
3702;2;F;2279;9,08
3703;2;F;2280;9,13
3704;2;F;2281;9,18
3705;2;F;2282;9,23
3706;2;F;2283;9,28
3707;2;F;2284;9,33
3708;2;F;2285;9,38
3709;2;F;2286;9,43
3710;2;F;2287;9,48
3711;2;F;2288;9,53
3712;2;F;2289;9,58
3713;2;F;2290;9,63
3714;2;F;2291;9,68
3715;2;F;2292;9,73
3716;2;F;2293;9,78
3717;2;F;2294;9,83
3718;2;F;2295;9,88
3719;2;F;2296;9,93
3720;2;F;2297;9,98
3721;2;F;2298;10,03
3722;2;F;2299;10,08
3723;2;F;2300;10,13
3724;2;F;2301;10,18
3725;2;F;2302;10,19
3726;2;F;2303;10,19
3727;2;F;2304;10,2
3728;2;F;2305;10,21
3729;2;F;2306;10,22
3730;2;F;2307;10,23
3731;2;F;2308;10,24
3732;2;F;2309;10,25
3733;2;F;2310;10,26
3734;2;F;2311;10,27
3735;2;F;2312;10,28
3736;2;F;2313;10,28
3737;2;F;2314;10,29
3738;2;F;2315;10,29
3739;2;F;2316;10,3
3740;2;F;2317;10,31
3741;2;F;2318;10,32
3742;2;F;2319;10,33
3743;2;F;2320;10,34
3744;2;F;2321;10,35
3745;2;F;2322;10,36
3746;2;F;2323;10,37
3747;2;F;2324;10,38
3748;2;F;2325;10,38
3749;2;F;2326;10,39
3750;2;F;2327;10,39
3751;2;F;2328;10,4
3752;2;F;2329;10,41
3753;2;F;2330;10,42
3754;2;F;2331;10,43
3755;2;F;2332;10,44
3756;2;F;2333;10,45
3757;2;F;2334;10,46
3758;2;F;2335;10,47
3759;2;F;2336;10,48
3760;2;F;2337;10,48
3761;2;F;2338;10,49
3762;2;F;2339;10,49
3763;2;F;2340;10,5
3764;2;F;2341;10,51
3765;2;F;2342;10,52
3766;2;F;2343;10,53
3767;2;F;2344;10,54
3768;2;F;2345;10,55
3769;2;F;2346;10,56
3770;2;F;2347;10,57
3771;2;F;2348;10,58
3772;2;F;2349;10,58
3773;2;F;2350;10,59
3774;2;F;2351;10,59
3775;2;F;2352;10,6
3776;2;F;2353;10,6
3777;2;F;2354;10,61
3778;2;F;2355;10,61
3779;2;F;2356;10,62
3780;2;F;2357;10,63
3781;2;F;2358;10,64
3782;2;F;2359;10,65
3783;2;F;2360;10,66
3784;2;F;2361;10,67
3785;2;F;2362;10,68
3786;2;F;2363;10,68
3787;2;F;2364;10,69
3788;2;F;2365;10,7
3789;2;F;2366;10,71
3790;2;F;2367;10,72
3791;2;F;2368;10,73
3792;2;F;2369;10,74
3793;2;F;2370;10,75
3794;2;F;2371;10,76
3795;2;F;2372;10,77
3796;2;F;2373;10,78
3797;2;F;2374;10,78
3798;2;F;2375;10,79
3799;2;F;2376;10,8
3800;2;F;2377;10,81
3801;2;F;2378;10,82
3802;2;F;2379;10,83
3803;2;F;2380;10,84
3804;2;F;2381;10,85
3805;2;F;2382;10,86
3806;2;F;2383;10,87
3807;2;F;2384;10,88
3808;2;F;2385;10,88
3809;2;F;2386;10,89
3810;2;F;2387;10,9
3811;2;F;2388;10,91
3812;2;F;2389;10,92
3813;2;F;2390;10,93
3814;2;F;2391;10,94
3815;2;F;2392;10,95
3816;2;F;2393;10,96
3817;2;F;2394;10,97
3818;2;F;2395;10,98
3819;2;F;2396;10,98
3820;2;F;2397;10,99
3821;2;F;2398;11
3822;2;F;2399;11,01
3823;2;F;2400;11,02
3824;2;F;2401;11,03
3825;2;F;2402;11,04
3826;2;F;2403;11,05
3827;2;F;2404;11,06
3828;2;F;2405;11,07
3829;2;F;2406;11,08
3830;2;F;2407;11,09
3831;2;F;2408;11,1
3832;2;F;2409;11,11
3833;2;F;2410;11,12
3834;2;F;2411;11,13
3835;2;F;2412;11,14
3836;2;F;2413;11,15
3837;2;F;2414;11,16
3838;2;F;2415;11,17
3839;2;F;2416;11,18
3840;2;F;2417;11,18
3841;2;F;2418;11,19
3842;2;F;2419;11,2
3843;2;F;2420;11,21
3844;2;F;2421;11,22
3845;2;F;2422;11,23
3846;2;F;2423;11,24
3847;2;F;2424;11,25
3848;2;F;2425;11,26
3849;2;F;2426;11,27
3850;2;F;2427;11,28
3851;2;F;2428;11,29
3852;2;F;2429;11,3
3853;2;F;2430;11,31
3854;2;F;2431;11,32
3855;2;F;2432;11,33
3856;2;F;2433;11,34
3857;2;F;2434;11,35
3858;2;F;2435;11,36
3859;2;F;2436;11,37
3860;2;F;2437;11,38
3861;2;F;2438;11,38
3862;2;F;2439;11,39
3863;2;F;2440;11,4
3864;2;F;2441;11,41
3865;2;F;2442;11,42
3866;2;F;2443;11,43
3867;2;F;2444;11,44
3868;2;F;2445;11,45
3869;2;F;2446;11,46
3870;2;F;2447;11,47
3871;2;F;2448;11,48
3872;2;F;2449;11,49
3873;2;F;2450;11,5
3874;2;F;2451;11,51
3875;2;F;2452;11,52
3876;2;F;2453;11,53
3877;2;F;2454;11,54
3878;2;F;2455;11,55
3879;2;F;2456;11,56
3880;2;F;2457;11,57
3881;2;F;2458;11,58
3882;2;F;2459;11,59
3883;2;F;2460;11,6
3884;2;F;2461;11,61
3885;2;F;2462;11,62
3886;2;F;2463;11,63
3887;2;F;2464;11,64
3888;2;F;2465;11,65
3889;2;F;2466;11,66
3890;2;F;2467;11,67
3891;2;F;2468;11,68
3892;2;F;2469;11,69
3893;2;F;2470;11,7
3894;2;F;2471;11,71
3895;2;F;2472;11,72
3896;2;F;2473;11,73
3897;2;F;2474;11,74
3898;2;F;2475;11,75
3899;2;F;2476;11,76
3900;2;F;2477;11,77
3901;2;F;2478;11,78
3902;2;F;2479;11,79
3903;2;F;2480;11,8
3904;2;F;2481;11,81
3905;2;F;2482;11,82
3906;2;F;2483;11,83
3907;2;F;2484;11,84
3908;2;F;2485;11,85
3909;2;F;2486;11,86
3910;2;F;2487;11,87
3911;2;F;2488;11,88
3912;2;F;2489;11,89
3913;2;F;2490;11,9
3914;2;F;2491;11,91
3915;2;F;2492;11,92
3916;2;F;2493;11,93
3917;2;F;2494;11,94
3918;2;F;2495;11,95
3919;2;F;2496;11,96
3920;2;F;2497;11,97
3921;2;F;2498;11,98
3922;2;F;2499;11,99
3923;2;F;2500;12
3924;2;F;2501;12,01
3925;2;F;2502;12,02
3926;2;F;2503;12,03
3927;2;F;2504;12,04
3928;2;F;2505;12,05
3929;2;F;2506;12,06
3930;2;F;2507;12,07
3931;2;F;2508;12,08
3932;2;F;2509;12,09
3933;2;F;2510;12,1
3934;2;F;2511;12,11
3935;2;F;2512;12,12
3936;2;F;2513;12,13
3937;2;F;2514;12,14
3938;2;F;2515;12,16
3939;2;F;2516;12,18
3940;2;F;2517;12,19
3941;2;F;2518;12,2
3942;2;F;2519;12,21
3943;2;F;2520;12,22
3944;2;F;2521;12,23
3945;2;F;2522;12,24
3946;2;F;2523;12,25
3947;2;F;2524;12,26
3948;2;F;2525;12,27
3949;2;F;2526;12,28
3950;2;F;2527;12,29
3951;2;F;2528;12,3
3952;2;F;2529;12,31
3953;2;F;2530;12,32
3954;2;F;2531;12,33
3955;2;F;2532;12,34
3956;2;F;2533;12,36
3957;2;F;2534;12,38
3958;2;F;2535;12,39
3959;2;F;2536;12,4
3960;2;F;2537;12,41
3961;2;F;2538;12,42
3962;2;F;2539;12,43
3963;2;F;2540;12,44
3964;2;F;2541;12,45
3965;2;F;2542;12,46
3966;2;F;2543;12,47
3967;2;F;2544;12,48
3968;2;F;2545;12,49
3969;2;F;2546;12,5
3970;2;F;2547;12,51
3971;2;F;2548;12,52
3972;2;F;2549;12,53
3973;2;F;2550;12,54
3974;2;F;2551;12,56
3975;2;F;2552;12,58
3976;2;F;2553;12,59
3977;2;F;2554;12,6
3978;2;F;2555;12,61
3979;2;F;2556;12,62
3980;2;F;2557;12,63
3981;2;F;2558;12,64
3982;2;F;2559;12,65
3983;2;F;2560;12,66
3984;2;F;2561;12,67
3985;2;F;2562;12,68
3986;2;F;2563;12,69
3987;2;F;2564;12,7
3988;2;F;2565;12,71
3989;2;F;2566;12,72
3990;2;F;2567;12,73
3991;2;F;2568;12,74
3992;2;F;2569;12,76
3993;2;F;2570;12,78
3994;2;F;2571;12,79
3995;2;F;2572;12,8
3996;2;F;2573;12,81
3997;2;F;2574;12,82
3998;2;F;2575;12,83
3999;2;F;2576;12,84
4000;2;F;2577;12,85
4001;2;F;2578;12,86
4002;2;F;2579;12,87
4003;2;F;2580;12,88
4004;2;F;2581;12,89
4005;2;F;2582;12,9
4006;2;F;2583;12,91
4007;2;F;2584;12,92
4008;2;F;2585;12,93
4009;2;F;2586;12,94
4010;2;F;2587;12,96
4011;2;F;2588;12,98
4012;2;F;2589;12,99
4013;2;F;2590;13
4014;2;F;2591;13,01
4015;2;F;2592;13,02
4016;2;F;2593;13,03
4017;2;F;2594;13,04
4018;2;F;2595;13,05
4019;2;F;2596;13,06
4020;2;F;2597;13,07
4021;2;F;2598;13,08
4022;2;F;2599;13,09
4023;2;F;2600;13,1
4024;2;F;2601;13,11
4025;2;F;2602;13,12
4026;2;F;2603;13,13
4027;2;F;2604;13,14
4028;2;F;2605;13,16
4029;2;F;2606;13,18
4030;2;F;2607;13,19
4031;2;F;2608;13,2
4032;2;F;2609;13,21
4033;2;F;2610;13,22
4034;2;F;2611;13,24
4035;2;F;2612;13,26
4036;2;F;2613;13,28
4037;2;F;2614;13,29
4038;2;F;2615;13,3
4039;2;F;2616;13,31
4040;2;F;2617;13,32
4041;2;F;2618;13,33
4042;2;F;2619;13,34
4043;2;F;2620;13,35
4044;2;F;2621;13,36
4045;2;F;2622;13,37
4046;2;F;2623;13,38
4047;2;F;2624;13,39
4048;2;F;2625;13,4
4049;2;F;2626;13,41
4050;2;F;2627;13,42
4051;2;F;2628;13,44
4052;2;F;2629;13,46
4053;2;F;2630;13,48
4054;2;F;2631;13,49
4055;2;F;2632;13,5
4056;2;F;2633;13,51
4057;2;F;2634;13,52
4058;2;F;2635;13,54
4059;2;F;2636;13,56
4060;2;F;2637;13,58
4061;2;F;2638;13,59
4062;2;F;2639;13,6
4063;2;F;2640;13,61
4064;2;F;2641;13,62
4065;2;F;2642;13,63
4066;2;F;2643;13,64
4067;2;F;2644;13,65
4068;2;F;2645;13,66
4069;2;F;2646;13,67
4070;2;F;2647;13,68
4071;2;F;2648;13,69
4072;2;F;2649;13,7
4073;2;F;2650;13,71
4074;2;F;2651;13,72
4075;2;F;2652;13,74
4076;2;F;2653;13,76
4077;2;F;2654;13,78
4078;2;F;2655;13,79
4079;2;F;2656;13,8
4080;2;F;2657;13,81
4081;2;F;2658;13,82
4082;2;F;2659;13,84
4083;2;F;2660;13,86
4084;2;F;2661;13,88
4085;2;F;2662;13,89
4086;2;F;2663;13,9
4087;2;F;2664;13,91
4088;2;F;2665;13,92
4089;2;F;2666;13,93
4090;2;F;2667;13,94
4091;2;F;2668;13,95
4092;2;F;2669;13,96
4093;2;F;2670;13,97
4094;2;F;2671;13,98
4095;2;F;2672;13,99
4096;2;F;2673;14
4097;2;F;2674;14,01
4098;2;F;2675;14,02
4099;2;F;2676;14,04
4100;2;F;2677;14,06
4101;2;F;2678;14,08
4102;2;F;2679;14,09
4103;2;F;2680;14,1
4104;2;F;2681;14,12
4105;2;F;2682;14,14
4106;2;F;2683;14,16
4107;2;F;2684;14,18
4108;2;F;2685;14,19
4109;2;F;2686;14,2
4110;2;F;2687;14,21
4111;2;F;2688;14,22
4112;2;F;2689;14,24
4113;2;F;2690;14,26
4114;2;F;2691;14,28
4115;2;F;2692;14,29
4116;2;F;2693;14,3
4117;2;F;2694;14,31
4118;2;F;2695;14,32
4119;2;F;2696;14,33
4120;2;F;2697;14,34
4121;2;F;2698;14,35
4122;2;F;2699;14,36
4123;2;F;2700;14,37
4124;2;F;2701;14,38
4125;2;F;2702;14,39
4126;2;F;2703;14,4
4127;2;F;2704;14,41
4128;2;F;2705;14,42
4129;2;F;2706;14,44
4130;2;F;2707;14,46
4131;2;F;2708;14,48
4132;2;F;2709;14,49
4133;2;F;2710;14,5
4134;2;F;2711;14,52
4135;2;F;2712;14,54
4136;2;F;2713;14,56
4137;2;F;2714;14,58
4138;2;F;2715;14,59
4139;2;F;2716;14,6
4140;2;F;2717;14,62
4141;2;F;2718;14,64
4142;2;F;2719;14,66
4143;2;F;2720;14,68
4144;2;F;2721;14,69
4145;2;F;2722;14,7
4146;2;F;2723;14,71
4147;2;F;2724;14,72
4148;2;F;2725;14,73
4149;2;F;2726;14,74
4150;2;F;2727;14,75
4151;2;F;2728;14,76
4152;2;F;2729;14,78
4153;2;F;2730;14,79
4154;2;F;2731;14,8
4155;2;F;2732;14,81
4156;2;F;2733;14,82
4157;2;F;2734;14,83
4158;2;F;2735;14,84
4159;2;F;2736;14,86
4160;2;F;2737;14,88
4161;2;F;2738;14,89
4162;2;F;2739;14,9
4163;2;F;2740;14,91
4164;2;F;2741;14,92
4165;2;F;2742;14,94
4166;2;F;2743;14,96
4167;2;F;2744;14,98
4168;2;F;2745;14,99
4169;2;F;2746;15
4170;2;F;2747;15,02
4171;2;F;2748;15,04
4172;2;F;2749;15,06
4173;2;F;2750;15,08
4174;2;F;2751;15,09
4175;2;F;2752;15,1
4176;2;F;2753;15,12
4177;2;F;2754;15,14
4178;2;F;2755;15,16
4179;2;F;2756;15,18
4180;2;F;2757;15,19
4181;2;F;2758;15,2
4182;2;F;2759;15,22
4183;2;F;2760;15,24
4184;2;F;2761;15,26
4185;2;F;2762;15,28
4186;2;F;2763;15,29
4187;2;F;2764;15,3
4188;2;F;2765;15,31
4189;2;F;2766;15,32
4190;2;F;2767;15,34
4191;2;F;2768;15,36
4192;2;F;2769;15,38
4193;2;F;2770;15,39
4194;2;F;2771;15,4
4195;2;F;2772;15,41
4196;2;F;2773;15,42
4197;2;F;2774;15,43
4198;2;F;2775;15,44
4199;2;F;2776;15,46
4200;2;F;2777;15,48
4201;2;F;2778;15,49
4202;2;F;2779;15,5
4203;2;F;2780;15,51
4204;2;F;2781;15,52
4205;2;F;2782;15,53
4206;2;F;2783;15,54
4207;2;F;2784;15,56
4208;2;F;2785;15,58
4209;2;F;2786;15,59
4210;2;F;2787;15,6
4211;2;F;2788;15,61
4212;2;F;2789;15,62
4213;2;F;2790;15,64
4214;2;F;2791;15,66
4215;2;F;2792;15,68
4216;2;F;2793;15,69
4217;2;F;2794;15,7
4218;2;F;2795;15,72
4219;2;F;2796;15,74
4220;2;F;2797;15,76
4221;2;F;2798;15,78
4222;2;F;2799;15,79
4223;2;F;2800;15,8
4224;2;F;2801;15,82
4225;2;F;2802;15,84
4226;2;F;2803;15,86
4227;2;F;2804;15,88
4228;2;F;2805;15,89
4229;2;F;2806;15,9
4230;2;F;2807;15,92
4231;2;F;2808;15,94
4232;2;F;2809;15,96
4233;2;F;2810;15,98
4234;2;F;2811;15,99
4235;2;F;2812;16
4236;2;F;2813;16,02
4237;2;F;2814;16,04
4238;2;F;2815;16,06
4239;2;F;2816;16,08
4240;2;F;2817;16,09
4241;2;F;2818;16,1
4242;2;F;2819;16,12
4243;2;F;2820;16,14
4244;2;F;2821;16,16
4245;2;F;2822;16,18
